Hs_hourly,T_hourly
0.5208500027656555,4.993299961090088
0.5138099988301595,5.022166570027669
0.5067699948946635,5.051033178965251
0.4997299909591675,5.079899787902832
0.48753999670346576,5.0273332595825195
0.4753500024477641,4.974766731262207
0.4631600081920624,4.9222002029418945
0.444950004418691,4.907366752624512
0.42674000064531964,4.892533302307129
0.40852999687194824,4.877699851989746
0.38678333163261414,4.874266624450684
0.36503666639328003,4.870833396911621
0.3432900011539459,4.867400169372559
0.32247666517893475,4.866166750590007
0.3016633292039235,4.864933331807454
0.28084999322891235,4.863699913024902
0.2665499945481618,4.844333330790202
0.2522499958674113,4.824966748555501
0.23794999718666077,4.805600166320801
0.22930999596913657,4.814200083414714
0.22066999475161234,4.822800000508626
0.21202999353408813,4.831399917602539
0.20565999547640482,4.939733346303304
