Zone,1,2,3,Total
t203,473.10237356522833,524.9894205219746,0.0,998.091794087203
t204,505.3798004535636,524.9894205219746,0.0,1030.3692209755382
t205,311.47908910272,524.9894205219746,0.0,836.4685096246947
t206,311.47908910272,524.9894205219746,0.0,836.4685096246947
t207,316.6335893952001,524.9894205219746,0.0,841.6230099171746
t208,736.35718464,524.9894205219746,0.0,1261.3466051619746
t209,736.35718464,862.3935605257111,0.0,1598.7507451657111
t210,826.3683088274607,1626.4391598000002,0.0,2452.807468627461
t211,856.4352004500329,1626.4391598000002,0.0,2482.874360250033
t212,856.4352004500329,1626.4391598000002,0.0,2482.874360250033
t213,856.4352004500329,1626.4391598000002,0.0,2482.874360250033
t214,797.1166606398766,1626.4391598000002,0.0,2423.5558204398767
t215,813.207114758421,1622.7764772661296,0.0,2435.9835920245505
t216,736.35718464,1422.816034854753,0.0,2159.173219494753
t217,736.35718464,823.6312637400748,0.0,1559.9884483800747
t218,736.35718464,518.5805619931318,0.0,1254.9377466331318
t219,736.35718464,481.19699859062456,0.0,1217.5541832306246
t220,736.35718464,481.19699859062456,0.0,1217.5541832306246
t221,736.35718464,519.7210821508991,0.0,1256.078266790899
t222,736.35718464,625.2887378096889,0.0,1361.645922449689
t223,736.35718464,962.6297250433092,0.0,1698.9869096833092
t224,736.35718464,1133.016178388422,0.0,1869.373363028422
t225,736.35718464,245.50586398496466,0.0,981.8630486249647
t226,316.6335893952001,245.50586398496466,0.0,562.1394533801647
t227,311.47908910272,245.50586398496466,0.0,556.9849530876847
t228,311.47908910272,245.50586398496466,0.0,556.9849530876847
t229,311.47908910272,245.50586398496466,0.0,556.9849530876847
t230,311.47908910272,245.50586398496466,0.0,556.9849530876847
t231,311.47908910272,245.50586398496466,0.0,556.9849530876847
t232,316.6335893952001,245.50586398496466,0.0,562.1394533801647
t233,736.35718464,277.5830643796798,0.0,1013.9402490196799
t234,736.35718464,975.8612231305722,0.0,1712.2184077705722
t235,736.35718464,1007.8430970571533,0.0,1744.2002816971533
t236,736.35718464,1007.8430970571533,0.0,1744.2002816971533
t237,736.35718464,1007.8430970571533,0.0,1744.2002816971533
t238,736.35718464,1007.8430970571533,0.0,1744.2002816971533
t239,736.35718464,1007.8430970571533,0.0,1744.2002816971533
t240,736.35718464,989.3051597147985,0.0,1725.6623443547985
t241,736.35718464,518.5691140199699,0.0,1254.92629865997
t242,736.35718464,467.0482588798417,0.0,1203.4054435198418
t243,736.35718464,597.4174042995791,0.0,1333.7745889395792
t244,736.35718464,657.8170099427105,0.0,1394.1741945827105
t245,736.35718464,920.7505060446782,0.0,1657.1076906846783
t246,736.35718464,1007.8430970571533,203.63034896525784,1947.830630662411
t247,736.35718464,1007.8430970571533,282.15957891909017,2026.3598606162434
t248,736.35718464,1007.8430970571533,282.15957891909017,2026.3598606162434
t249,736.35718464,362.8235149405752,115.12110819898875,1214.3018077795641
t250,736.35718464,349.7215546788321,115.12110819898875,1201.199847517821
t251,736.35718464,349.7215546788321,115.12110819898875,1201.199847517821
t252,736.35718464,349.7215546788321,115.12110819898875,1201.199847517821
t253,736.35718464,349.7215546788321,115.12110819898875,1201.199847517821
t254,736.35718464,349.7215546788321,115.12110819898875,1201.199847517821
t255,736.35718464,349.7215546788321,115.12110819898875,1201.199847517821
t256,736.35718464,349.7215546788321,225.69866536928802,1311.77740468812
t257,1143.8412823766864,1342.226456834467,569.6554712069764,3055.72321041813
t258,1197.517920526937,1568.1805031521676,559.2948480000001,3324.9932716791045
t259,1197.517920526937,1568.1805031521676,559.2948480000001,3324.9932716791045
t260,1197.517920526937,1568.1805031521676,559.2948480000001,3324.9932716791045
t261,1004.3939577056493,1568.1805031521676,559.2948480000001,3131.869308857817
t262,969.7045169987902,1568.1805031521676,555.8410580556836,3093.7260782066414
t263,960.3194608369945,1568.1805031521676,522.4714847657165,3050.9714487548786
t264,736.35718464,1518.7037769913254,233.60800496412716,2488.6689665954527
t265,736.35718464,1186.2580190704205,0.0,1922.6152037104205
t266,736.35718464,742.9033302445777,0.0,1479.2605148845778
t267,736.35718464,435.8303584458968,0.0,1172.1875430858968
t268,736.35718464,435.8303584458968,0.0,1172.1875430858968
t269,736.35718464,435.8303584458968,0.0,1172.1875430858968
t270,736.35718464,435.8303584458968,0.0,1172.1875430858968
t271,736.35718464,435.8303584458968,0.0,1172.1875430858968
t272,736.35718464,1117.3556589840275,0.0,1853.7128436240275
t273,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t274,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t275,736.35718464,868.7967497838723,0.0,1605.1539344238722
t276,736.35718464,435.8303584458968,0.0,1172.1875430858968
t277,736.35718464,435.8303584458968,0.0,1172.1875430858968
t278,736.35718464,435.8303584458968,0.0,1172.1875430858968
t279,326.89935683198803,435.8303584458968,0.0,762.7297152778849
t280,736.35718464,435.8303584458968,0.0,1172.1875430858968
t281,736.35718464,905.7772234815759,0.0,1642.134408121576
t282,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t283,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t284,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t285,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t286,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t287,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t288,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t289,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t290,736.35718464,1234.233966704581,0.0,1970.591151344581
t291,736.35718464,1178.322546825992,0.0,1914.679731465992
t292,736.35718464,1200.118050158662,0.0,1936.475234798662
t293,736.35718464,1219.4984677483394,0.0,1955.8556523883394
t294,736.35718464,1243.1669675801118,0.0,1979.5241522201118
t295,736.35718464,1253.1146759434332,0.0,1989.4718605834332
t296,736.35718464,1255.9952692965326,0.0,1992.3524539365326
t297,736.35718464,1107.1607081233183,0.0,1843.5178927633183
t298,736.35718464,303.3237357735377,0.0,1039.6809204135377
t299,444.7415067856288,300.26985178500365,0.0,745.0113585706324
t300,311.47908910272,300.26985178500365,0.0,611.7489408877236
t301,311.47908910272,300.26985178500365,0.0,611.7489408877236
t302,311.47908910272,300.26985178500365,0.0,611.7489408877236
t303,311.47908910272,300.26985178500365,0.0,611.7489408877236
t304,316.6335893952001,300.26985178500365,0.0,616.9034411802038
t305,736.35718464,300.26985178500365,0.0,1036.6270364250036
t306,736.35718464,854.0816821665665,0.0,1590.4388668065665
t307,736.35718464,865.3309849711922,0.0,1601.6881696111923
t308,736.35718464,865.3309849711922,0.0,1601.6881696111923
t309,736.35718464,865.3309849711922,0.0,1601.6881696111923
t310,736.35718464,865.3309849711922,0.0,1601.6881696111923
t311,736.35718464,865.3309849711922,0.0,1601.6881696111923
t312,736.35718464,734.8836568467691,0.0,1471.240841486769
t313,736.35718464,181.07182646520633,0.0,917.4290111052063
t314,736.35718464,0.0,0.0,736.35718464
t315,736.35718464,0.0,0.0,736.35718464
t316,736.35718464,0.0,0.0,736.35718464
t317,736.35718464,0.0,0.0,736.35718464
t318,736.35718464,0.0,0.0,736.35718464
t319,736.35718464,0.0,0.0,736.35718464
t320,736.35718464,0.0,0.0,736.35718464
t321,316.6335893952001,0.0,0.0,316.6335893952001
t322,311.47908910272,0.0,0.0,311.47908910272
t323,311.47908910272,0.0,0.0,311.47908910272
t324,311.47908910272,0.0,0.0,311.47908910272
t325,311.47908910272,0.0,0.0,311.47908910272
t326,311.47908910272,0.0,0.0,311.47908910272
t327,311.47908910272,0.0,0.0,311.47908910272
t328,316.6335893952001,0.0,0.0,316.6335893952001
t329,736.35718464,0.0,0.0,736.35718464
t330,736.35718464,667.9830615556252,0.0,1404.3402461956252
t331,736.35718464,733.2393792064069,0.0,1469.5965638464068
t332,736.35718464,733.2393792064069,0.0,1469.5965638464068
t333,736.35718464,733.2393792064069,0.0,1469.5965638464068
t334,736.35718464,733.2393792064069,0.0,1469.5965638464068
t335,736.35718464,733.2393792064069,0.0,1469.5965638464068
t336,736.35718464,733.2393792064069,0.0,1469.5965638464068
t337,736.35718464,733.2393792064069,0.0,1469.5965638464068
t338,736.35718464,672.9145192009084,0.0,1409.2717038409085
t339,736.35718464,369.10540155164915,0.0,1105.4625861916493
t340,736.35718464,153.80736418489613,0.0,890.1645488248962
t341,736.35718464,153.80736418489613,0.0,890.1645488248962
t342,736.35718464,153.80736418489613,0.0,890.1645488248962
t343,736.35718464,153.80736418489613,0.0,890.1645488248962
t344,736.35718464,0.0,0.0,736.35718464
t345,316.6335893952001,0.0,0.0,316.6335893952001
t346,311.47908910272,0.0,0.0,311.47908910272
t347,311.47908910272,0.0,0.0,311.47908910272
t348,311.47908910272,0.0,0.0,311.47908910272
t349,311.47908910272,0.0,0.0,311.47908910272
t350,311.47908910272,0.0,0.0,311.47908910272
t351,311.47908910272,0.0,0.0,311.47908910272
t352,316.6335893952001,0.0,0.0,316.6335893952001
t353,736.35718464,142.62550211948061,0.0,878.9826867594807
t354,736.35718464,1060.4088299778132,0.0,1796.7660146178132
t355,736.35718464,1144.749422898035,0.0,1881.106607538035
t356,736.35718464,1144.749422898035,0.0,1881.106607538035
t357,736.35718464,1144.749422898035,0.0,1881.106607538035
t358,736.35718464,1144.749422898035,0.0,1881.106607538035
t359,736.35718464,1144.749422898035,0.0,1881.106607538035
t360,736.35718464,1144.749422898035,0.0,1881.106607538035
t361,736.35718464,911.3137915052149,0.0,1647.6709761452148
t362,736.35718464,630.5423728710725,0.0,1366.8995575110725
t363,736.35718464,537.6074464056481,0.0,1273.9646310456483
t364,736.35718464,579.9356811552727,0.0,1316.2928657952727
t365,736.35718464,397.22804974561797,0.0,1133.585234385618
t366,736.35718464,519.4411940745399,0.0,1255.79837871454
t367,736.35718464,932.9144394313265,0.0,1669.2716240713266
t368,736.35718464,658.1999167703179,0.0,1394.557101410318
t369,316.6335893952001,397.22804974561797,0.0,713.861639140818
t370,311.47908910272,397.22804974561797,0.0,708.707138848338
t371,311.47908910272,397.22804974561797,0.0,708.707138848338
t372,311.47908910272,397.22804974561797,0.0,708.707138848338
t373,679.8194170098817,397.22804974561797,0.0,1077.0474667554997
t374,316.6335893952001,397.22804974561797,0.0,713.861639140818
t375,736.35718464,397.22804974561797,0.0,1133.585234385618
t376,736.35718464,397.22804974561797,0.0,1133.585234385618
t377,736.35718464,1219.1741574624912,0.0,1955.5313421024912
t378,1250.5336362141704,1051.331812380414,0.0,2301.8654485945844
t379,1083.4375266659322,1102.4581877940082,0.0,2185.8957144599403
t380,1083.4375266659322,1626.4391598000002,0.0,2709.8766864659324
t381,1671.5092533410764,1626.4391598000002,0.0,3297.9484131410763
t382,1184.8415643632125,1339.6933583098,0.0,2524.5349226730123
t383,1184.8415643632125,887.5968475370926,0.0,2072.4384119003053
